Czy w tej sytuacji masz obowiązek zatrzymać pojazd?;AK_D05_06_org.mp4;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Znaki nakazu i zakazu;W tej sytuacji masz obowiązek zatrzymać pojazd. Jest to związane z obecnością znaku B-20 („Stop”), który nakazuje zatrzymanie się przed wjazdem na skrzyżowanie. Zgodnie z przepisami, należy zatrzymać się w wyznaczonym miejscu, a w przypadku jego braku, w miejscu, które zapewnia dobrą widoczność i nie utrudnia ruchu na drodze z pierwszeństwem.;;;;Tak;3;art. 3 ust. 1 pkt oraz art. 26 ust. 6 ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.);Znajomość i stosowanie się do zasad zachowania się przy przejeżdżaniu obok przystanku tramwajowego bez wysepki eliminuje sytuacje zagrażające życiu i zdrowiu pieszych wsiadających i wysiadajacych z pojazdów tej komunikacji;struk
Czy w tej sytuacji powodujesz zagrożenie bezpieczeństwa na drodze?;AK_D19_27org.mp4;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Szczególna ostrożność;W tej sytuacji powodujesz zagrożenie bezpieczeństwa na drodze. Wynika to z faktu, że zmieniając pas ruchu bez zachowania odpowiedniej ostrożności, wymuszasz pierwszeństwo na pojeździe nadjeżdżającym z naprzeciwka, co może prowadzić do niebezpiecznej sytuacji. Zgodnie z przepisami, przy zmianie pasa ruchu należy upewnić się, że jest to bezpieczne, i ustąpić pierwszeństwa pojazdom poruszającym się po pasie, na który chcesz wjechać.;;;;Tak;2;art. 3 ust. 1 i art. 23 ust. 1 pkt 1) i 2)  ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.);Konfrontacja, której skutkiem jest bezpośrednie zagrożenie dla zdrowia lub życia;PODSTAWOWY
Jesteś świadkiem potrącenia pieszego. Jak powinieneś się zachować?;;B,B1;Awaria pojazdu, pierwsza pomoc;Jeśli jesteś świadkiem potrącenia pieszego, powinieneś natychmiast zatrzymać się w bezpiecznym miejscu i zabezpieczyć miejsce zdarzenia, aby zapobiec dalszym wypadkom. Następnie należy ocenić stan poszkodowanego i udzielić pierwszej pomocy, jeśli jest to konieczne. Ważne jest również, aby wezwać służby ratunkowe, informując o wypadku i podając dokładną lokalizację. Pozostań z poszkodowanym do przybycia pomocy i postaraj się uspokoić go, nie przemieszczając, chyba że sytuacja wymaga natychmiastowego działania.;Nie podejmować działań, gdyż pomocy musi udzielić sprawca wypadku.;Wezwać pomoc drogową.;Zatrzymać się, wezwać pomoć medyczną i udzielić pierwszej pomocy poszkodowanemu.;C;3;Wytyczne Polskiej Rady Resuscytacji 2010;Udzielenie pomocy zwiększa szanse na uratowanie poszkodowanego, sprawca może być tak zdenerwowany, że nie tylko nic nie zrobi, ale i sam może potrzebować pomocy.;PODSTAWOWY
Czy w tej sytuacji masz prawo wyprzedzić pojazd, który jedzie przed Tobą?;WC_D17_03org2.mp4;A,B,C,D,AM,A1,A2,B1,C1,D1;Wyprzedzanie, omijanie, wymijanie, cofanie;W tej sytuacji nie masz prawa wyprzedzić pojazdu jadącego przed Tobą. Zakaz wyprzedzania wynika z obecności znaku ostrzegawczego A-3, informującego o niebezpiecznych zakrętach, oraz linii ciągłej, co uniemożliwia bezpieczne wykonanie manewru. Przepisy jasno zabraniają wyprzedzania w takich warunkach, aby zapewnić bezpieczeństwo na drodze.;;;;Nie;3;art. 24 ust. 1 pkt 1), ust. 7 pkt 2) i art. 28 ust. 3 pkt 3) ustawy z 20 czerwca 1997 roku Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137 ze zm.);Nieznajomość obowiązków związanych z wyprzedzaniem rodzi poważne zagrożenie spowodowania wypadku drogowego;SPECJALISTYCZNY
Skręcasz w prawo, a kierujący nadjeżdżający z przeciwka chce skręcić w lewo. Czy masz przed nim pierwszeństwo?;KW_D22_436_org_2.mp4;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Pierwszeństwo przejazdu;W tej sytuacji masz pierwszeństwo przed kierującym nadjeżdżającym z przeciwka, który chce skręcić w lewo. Zasada ruchu drogowego nakazuje ustąpić pierwszeństwa pojazdom jadącym na wprost oraz skręcającym w prawo, jeśli sam wykonujesz manewr skrętu w lewo. Dlatego kierujący pojazdem, który skręca w lewo, musi ustąpić pierwszeństwa Tobie, jeśli skręcasz w prawo.;;;;Tak;3;art. 5 i art. 25 ust. 1 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.), w związku z § 5 ust. 2 pkt 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.).;Brak znajomości zasad pierwszeństwa na skrzyżowaniach oznaczonych znakiem A6, doprowadzić może do utrudnienia ruchu lub stworzenia zagrożenia dla jego bezpieczeństwa.;PODSTAWOWY
Z jaką dopuszczalną maksymalną prędkością wolno Ci kierować samochodem osobowym z przyczepą po drodze za tym znakiem?;IMG_7802d8_a_org.jpg;B;Prędkość, hamowanie, odstępy;Samochód osobowy bez przyczepy na autostradzie może jechać maksymalnie 140 km/h, na drodze ekspresowej dwujezdniowej 120 km/h, a na drodze ekspresowej jednojezdniowej 100 km/h. Samochód osobowy z przyczepą na autostradzie i drodze ekspresowej może jechać maksymalnie 80 km/h, a na innych drogach 70 km/h.;70 km/h.;80 km/h.;140 km/h.;B;3;Art. 20 ust. 3 pkt 2 lit. a) ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz.U. z 2005 r. Nr 108, poz. 908, z późn. zm.) § 48 ust. 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) oraz art. 20 ust. 3 pkt 2 lit. a ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Przekraczanie dopuszczalnych prędkości - najczęstsza przyczyna wypadków drogowych. Brak wiedzy dotyczącej obowiązujących ograniczeń prędkości skutkować może stworzeniem realnego zagrożenia dla BRD.;PODSTAWOWY
Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;IMG_7802d8_a_org.jpg;B;Prędkość, hamowanie, odstępy;Po drodze oznaczonej znakiem D-9, który informuje o początku autostrady, samochód osobowy może poruszać się z maksymalną dopuszczalną prędkością 140 km/h, chyba że inne znaki ograniczają tę prędkość. Jest to standardowa prędkość dla autostrad w Polsce dla pojazdów bez przyczepy.;120 km/h.;130 km/h.;140 km/h.;C;3;§ 48 ust. 2 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) oraz art. 20 ust. 3 pkt 1 lit. a ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Przekraczanie dopuszczalnych prędkości - najczęstsza przyczyna wypadków drogowych. Brak wiedzy dotyczącej obowiązujących ograniczeń prędkości skutkować może stworzeniem realnego zagrożenia dla BRD.;SPECJALISTYCZNY
Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;0978D14MM koniec obszaruorgbm.jpg;B;Prędkość, hamowanie, odstępy;Za tym znakiem, na drodze jednojezdniowej poza obszarem zabudowanym, maksymalna dopuszczalna prędkość dla samochodu osobowego wynosi 90 km/h. Jest to standardowe ograniczenie prędkości w takich warunkach, chyba że inne znaki drogowe wskazują inaczej.;70 km/h.;100 km/h.;90 km/h.;C;3;§ 58 ust. 3 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) oraz art. 20 ust. 3 pkt 1 lit. d ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Przekraczanie dopuszczalnych prędkości - najczęstsza przyczyna wypadków drogowych. Brak wiedzy dotyczącej obowiązujących ograniczeń prędkości skutkować może stworzeniem realnego zagrożenia dla BRD.;SPECJALISTYCZNY
Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;3475D15orgbm.jpg;B;Prędkość, hamowanie, odstępy;Za tym znakiem, który informuje o wjeździe do strefy zamieszkania, maksymalna dopuszczalna prędkość dla samochodu osobowego wynosi 20 km/h. W strefie zamieszkania obowiązuje szczególna ostrożność, a piesi mają pierwszeństwo przed pojazdami.;20 km/h.;30 km/h.;50 km/h.;A;3;§ 58 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) oraz art. 20 ust. 2 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Przekraczanie dopuszczalnych prędkości - najczęstsza przyczyna wypadków drogowych. Brak wiedzy dotyczącej obowiązujących ograniczeń prędkości skutkować może stworzeniem realnego zagrożenia dla BRD.;SPECJALISTYCZNY
Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;0229D14MM_a - dr.eksp.dwujezd._org.jpg;B;Prędkość, hamowanie, odstępy;Za tym znakiem maksymalna dopuszczalna prędkość dla samochodu osobowego wynosi 120 km/h, ponieważ znak D-39 informuje o prędkościach na drogach ekspresowych dwujezdniowych. Znak ten wskazuje specyficzne przepisy dotyczące prędkości w Polsce na różnych typach dróg.;110 km/h.;120 km/h.;140 km/h.;B;3;"§ 48 ust. 1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.) oraz art. 20 ust. 3 pkt 1 lit. b ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.)""";Przekraczanie dopuszczalnych prędkości to najczęstsza przyczyna wypadków drogowych ze skutkiem śmiertelnym. Brak wiedzy dotyczącej obowiązujących ograniczeń prędkości skutkować może stworzeniem realnego zagrożenia dla BRD.;SPECJALISTYCZNY
Jaki odstęp należy zachować podczas wymijania samochodem osobowym innego pojazdu?;;B;Prędkość, hamowanie, odstępy;Podczas wymijania innego pojazdu samochodem osobowym, należy zachować bezpieczny odstęp, który zależy od szerokości jezdni i warunków ruchu. Przepisy drogowe nie precyzują dokładnej wartości odstępu, ale kierowca musi dostosować go do sytuacji na drodze, aby uniknąć zagrożenia. Wymijanie musi być bezpieczne, a w razie potrzeby należy zmniejszyć prędkość lub nawet się zatrzymać.;Bezpieczny, ale nie mniejszy niż 1,5 metra.;Bezpieczny, uzależniony od szerokości jezdni i warunków ruchu.;Bezpieczny, czyli zawsze taki sam.;B;3;Art 23 ust.1 pkt 1 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz.U. z 2005 r. Nr 108, poz. 908, z późn. zm.);Niezachowanie właściwego odstępu od wymijanego pojazdu grozi zderzeniem;SPECJALISTYCZNY
Podczas wykonywania którego z wymienionych manewrów masz obowiązek zachować odstęp nie mniejszy niż 1 metr od pojazdu?;;B,B1;Prędkość, hamowanie, odstępy;Podczas wyprzedzania rowerzysty, motorowerzysty lub motocyklisty, masz obowiązek zachować odstęp nie mniejszy niż 1 metr. Ten przepis ma na celu zwiększenie bezpieczeństwa bardziej narażonych uczestników ruchu drogowego.;Wymijania samochodu osobowego.;Wyprzedzania roweru.;Omijania dowolnego pojazdu.;B;3;Art. 23 ust. 1 pkt 1 i 2 oraz art. 24 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Niewlaściwy odstęp - zagrożenie;SPECJALISTYCZNY
Jaki odstęp należy zachować podczas omijania samochodem osobowym przeszkody na drodze?;;B;Prędkość, hamowanie, odstępy;Podczas omijania przeszkody na drodze, należy zachować bezpieczny odstęp, który pozwoli na bezpieczne wykonanie manewru bez ryzyka kolizji. Konkretna odległość nie jest dokładnie określona w przepisach, ale powinna być na tyle duża, aby manewr był bezpieczny i zgodny z zasadami ruchu drogowego.;Bezpieczny, ale nie mniejszy niż 0,8 metra.;Bezpieczny, czyli zawsze jednakowy.;Bezpieczny, uzależniony od szerokości jezdni i warunków ruchu.;C;3;"Art. 23 ust. 1 pkt 2 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.)"".";Niewlaściwy odstęp - zagrożenie;SPECJALISTYCZNY
Jaki odstęp należy zachować podczas wyprzedzania samochodu osobowego?;;B,B1;Prędkość, hamowanie, odstępy;Podczas wyprzedzania innego samochodu osobowego, przepisy nie precyzują dokładnego odstępu, jaki należy zachować. Jednakże kierowca powinien zawsze zapewnić bezpieczną odległość, która pozwoli uniknąć kolizji oraz zagwarantuje możliwość bezpiecznego powrotu na swój pas ruchu.;Bezpieczny, uzależniony od szerokości jezdni i warunków ruchu.;Bezpieczny, ale większy niż 1,5 metra.;Bezpieczny, ale mniejszy niż 0,5 metra.;A;3;Art. 24 ust. 2 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Niewlaściwy odstęp - zagrożenie;SPECJALISTYCZNY
Jaki odstęp należy zachować podczas wyprzedzania motocykla?;;B,B1;Prędkość, hamowanie, odstępy;Podczas wyprzedzania motocykla należy zachować odstęp nie mniejszy niż 1 metr. Przepis ten ma na celu zapewnienie bezpieczeństwa motocyklistom, którzy są bardziej narażeni na niebezpieczeństwo w ruchu drogowym.;Bezpieczny, ale nie większy niż 0,5 metra.;Bezpieczny, ale nie większy niż 1 metr.;Bezpieczny, ale nie mniejszy niż 1 metr.;C;3;Art. 24 ust. 2 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Niewlaściwy odstęp - zagrożenie;SPECJALISTYCZNY
Jaki odstęp należy zachować podczas wyprzedzania kolumny pieszych?;;B,B1;Prędkość, hamowanie, odstępy;Podczas wyprzedzania kolumny pieszych należy zachować odstęp nie mniejszy niż 1 metr. Przepis ten ma na celu zapewnienie bezpieczeństwa pieszym, którzy są bardziej narażeni na niebezpieczeństwo podczas takich manewrów.;Bezpieczny, ale nie mniejszy niż 0,6 metra.;Bezpieczny, ale nie mniejszy niż 0,8 metra.;Bezpieczny, ale nie mniejszy niż 1 metr.;C;3;Art. 24 ust. 2 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Niewlaściwy odstęp - zagrożenie;SPECJALISTYCZNY
Jak dwukrotne zwiększenie prędkości samochodu osobowego wpływa na długość jego drogi hamowania?;;B;Prędkość, hamowanie, odstępy;Dwukrotne zwiększenie prędkości samochodu osobowego powoduje czterokrotne wydłużenie drogi hamowania. Wynika to z fizyki ruchu – droga hamowania rośnie proporcjonalnie do kwadratu prędkości. Oznacza to, że przy wyższej prędkości potrzeba znacznie więcej przestrzeni, aby bezpiecznie zatrzymać pojazd.;Zwiększa dwukrotnie długość drogi hamowania.;Zwiększa czterokrotnie długość drogi hamowania.;Nie powoduje zmiany długości drogi hamowania.;B;3;Zależność między prędkością a drogą hamowania jest funkcją kwadratową - rośnie wraz z kwadratem prędkości.;Prędkość pojazdu - najczęstsza przyczyna wypadków drogowych;SPECJALISTYCZNY
Kierujący pojazdem nadjeżdżającym z naprzeciwka chce skręcić w lewo. Czy masz obowiązek ustąpić mu pierwszeństwa?;KW_D22_424_org_2.mp4;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Zmiana kierunku jazdy, przejazdy kolejowe;Masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z naprzeciwka, który chce skręcić w lewo, ponieważ zbliżasz się do skrzyżowania drogą podporządkowaną. Wynika to z obecności znaku STOP oraz tabliczki wskazującej rzeczywisty przebieg drogi z pierwszeństwem przez skrzyżowanie. Musisz pozwolić pojazdowi z naprzeciwka kontynuować jazdę, aby nie zakłócać ruchu i uniknąć kolizji.;;;;Tak;3;art. 5 i art. 25 ust. 1 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.), w związku z § 1 ust. 2 pkt 2 i § 21 ust. 1 i 5 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz. U. Nr 170, poz. 1393, z późn. zm.).;Brak znajomości zasad pierwszeństwa na skrzyżowaniach oznaczonych znakiem B20 i tabliczką T6c, doprowadzić może do stworzenia zagrożenia dla bezpieczeństwa ruchu drogowego.;SPECJALISTYCZNY
Kierujesz pojazdem silnikowym. Czy ten znak zabrania Ci wyprzedzania pojazdów silnikowych wielośladowych?;IMG_0057d8org.jpg;A,B,C,D,T,A1,A2,B1,C1,D1;Znaki nakazu i zakazu;Znak zakazu B-25, zabrania wyprzedzania pojazdów silnikowych wielośladowych. Oznacza to, że jako kierowca pojazdu silnikowego nie możesz wyprzedzać innych pojazdów wielośladowych, takich jak samochody osobowe, ciężarówki czy autobusy, na odcinku drogi oznaczonym tym znakiem.;;;;Tak;3;§ 23 ust. 1  Rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz.U. Nr 170, poz. 1393, z późn. zm);Nieprzestrzeganie zakazu wyrażonego znakiem B-25 rodzi poważne zagrożenie spowodowania wypadku drogowego.;PODSTAWOWY
Kierujesz pojazdem silnikowym. Czy ten znak zabrania Ci wyprzedzania pojazdów silnikowych jednośladowych?;IMG_0057d8org.jpg;A,B,C,D,T,A1,A2,B1,C1,D1;Znaki nakazu i zakazu;Znak zakazu B-25 zabrania wyprzedzania pojazdów silnikowych wielośladowych, takich jak samochody osobowe, ciężarówki czy autobusy. Nie zabrania jednak wyprzedzania pojazdów silnikowych jednośladowych, takich jak motocykle czy motorowery.;;;;Nie;3;§ 23 ust.1 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz.U. Nr 170, poz. 1393, z późn. zm).;Nieprzestrzeganie zakazu wyrażonego znakiem B-25 rodzi poważne zagrożenie spowodowania wypadku drogowego.;PODSTAWOWY
Czy wolno Ci wyprzedzić pojazd poruszający się obok, zanim zmienisz pas ruchu i zjedziesz z autostrady na najbliższym wyjeździe?;IMG_6788d8-10aorgbm.jpg;A,B,C,D,A1,A2,C1,D1;Wyprzedzanie, omijanie, wymijanie, cofanie;Można wyprzedzić pojazd poruszający się obok przed zmianą pasa ruchu i zjazdem z autostrady, jeśli do zjazdu pozostaje jeszcze wystarczająca odległość, w tym przypadku 3000 metrów. Taki dystans umożliwia bezpieczne wyprzedzenie, a następnie zmianę pasa i wykonanie manewru zjazdu bez zakłócania ruchu innych pojazdów.;;;;Tak;2;Art. 24 ust. 1-3 ustawy dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz.U. z 2012 r., poz. 1137, z późn. zm) i § 66 ust.4 rozporządzenia z dnia 31 lipca 2002 r. w spr. znaków i sygnałów drogowych (Dz.U. z 2002r. nr 170, poz.1393);Zagrożenie dot. niezrozumienia znaków w związku z pozycją pojazdu;PODSTAWOWY
Jak duży odstęp od poprzedzającego pojazdu należy utrzymywać, kierując samochodem osobowym poza obszarem zabudowanym w tunelu o długości 600 metrów?;;B;Prędkość, hamowanie, odstępy;Kierując samochodem osobowym poza obszarem zabudowanym w tunelu o długości 600 metrów, należy utrzymać odstęp od poprzedzającego pojazdu wynoszący co najmniej 50 metrów. Jest to ważne ze względów bezpieczeństwa, aby zapewnić odpowiednią przestrzeń na reakcję w przypadku nagłego hamowania lub innej sytuacji awaryjnej.;Nie mniejszy niż 50 metrów.;Nie mniejszy niż 40 metrów.;Nie mniejszy niż 30 metrów.;A;3;Art. 19 ust. 4 pkt 1 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz. U. z 2012 r. poz. 1137, z późn. zm.);Niewlaściwy odstęp - zagrożenie;PODSTAWOWY
Który z czynników ma bezpośredni wpływ na długość drogi zatrzymania samochodu osobowego?;;B;Prędkość, hamowanie, odstępy;Bezpośredni wpływ na długość drogi zatrzymania samochodu osobowego ma czas reakcji kierującego pojazdem. Jest to kluczowy czynnik, ponieważ od niego zależy, jak szybko kierowca rozpocznie hamowanie po zauważeniu przeszkody. Masa pojazdu i pasażerów nie mają bezpośredniego wpływu na długość drogi zatrzymania, chociaż mogą wpływać na dynamikę pojazdu.;Czas reakcji kierującego pojazdem.;Masa pasażerów.;Masa pojazdu.;A;3;W obliczeniach długości drogi zatrzymania pojazdu element masy nie występuje.;zachowanie właściwej prędkości pojazdu i odstępu pomiędzy pojazdami ma bezpośredni wpływ na bezpieczeństwo jazdy;SPECJALISTYCZNY
Który z czynników ma bezpośredni wpływ na długość drogi zatrzymania samochodu osobowego?;;B;Prędkość, hamowanie, odstępy;Prędkość i stan nawierzchni to czynniki, które mają bezpośredni wpływ na długość drogi zatrzymania samochodu osobowego. Prędkość decyduje o tym, jak długo pojazd będzie się poruszał zanim zatrzyma się po rozpoczęciu hamowania, a stan nawierzchni wpływa na przyczepność opon, co również ma znaczenie dla efektywności hamowania.;Masa pasażera.;Prędkość i stan nawierzchni.;Masa pojazdu.;B;3;W obliczeniach długości drogi zatrzymania pojazdu element masy nie występuje.;zachowanie właściwej prędkości pojazdu i odstępu pomiędzy pojazdami ma bezpośredni wpływ na bezpieczeństwo jazdy;SPECJALISTYCZNY
Czy wyprzedzając masz prawo użyć sygnału dźwiękowego, jeżeli widoczny pojazd rozpocznie zmianę pasa ruchu?;642.D33org.mp4;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Wyprzedzanie, omijanie, wymijanie, cofanie;Masz prawo użyć sygnału dźwiękowego podczas wyprzedzania, jeśli zauważysz, że inny pojazd rozpoczyna zmianę pasa ruchu w sposób, który może zagrażać bezpieczeństwu. Sygnał dźwiękowy jest w tym przypadku środkiem ostrzegawczym, aby zapobiec potencjalnej kolizji.;;;;Tak;1;Art. 29 ust. 1 i ust. 2 pkt 2 - ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz.U. z 2012 r. poz. 1137 i 1448);Nieumiejętność rozróżniania sytuacji, w których zasadne jest ostrzeżenie innych uczestników ruchu o niebezpieczeństwie, skutkować może realnym zagrożeniem bezpieczeństwa ruchu drogowego.;SPECJALISTYCZNY
Czy w przedstawionej sytuacji wolno Ci poruszać się z włączonymi przednimi światłami przeciwmgłowymi?;IMG_7630d8org.jpg;B,C,D,C1,D1;Warunki drogowe;W przedstawionej sytuacji nie wolno Ci poruszać się z włączonymi przednimi światłami przeciwmgłowymi, ponieważ można ich używać jedynie na drodze krętej oznaczonej odpowiednimi znakami drogowymi lub w warunkach zmniejszonej przejrzystości powietrza od zmierzchu do świtu. W tym przypadku droga nie spełnia tych kryteriów, więc używanie świateł przeciwmgłowych jest niedozwolone.;;;;Nie;1;Art. 51 ust. 1 i 5 ustawy z dnia 20 czerwca 1997 r. - Prawo o ruchu drogowym (Dz.U. z 2012 r. poz. 1137, z późn zm.);Właściwe oświetlenie pojazdu przyczynia się do poprawy BRD;PODSTAWOWY
Czy w tej sytuacji wolno Ci wyprzedzić jadący przed Tobą pojazd?;0457D14MM_aorgbm.jpg;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Wyprzedzanie, omijanie, wymijanie, cofanie;W tej sytuacji nie można wyprzedzać pojazdu jadącego przed tobą, ponieważ na drodze znajduje się linia podwójna ciągła. Taki znak (P-4) oznacza zakaz najeżdżania na linię oraz przejeżdżania przez nią, co sprawia, że wyprzedzanie w tym miejscu jest zabronione i stanowi wykroczenie.;;;;Nie;1;§ 86 ust. 5 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych (Dz.U. Nr 170, poz. 1393, ze. zm.);"Nieznajomość znaczenia znaku poziomego P-4 ""linia podwójna ciągła"" oraz ograniczeń z tym związanych może mieć wpływ na bezpieczeństwo ruchu drogowego lub ruch ten utrudnić";PODSTAWOWY
Czy będąc uczestnikiem wypadku drogowego, masz obowiązek udzielenia pomocy rannym nawet, jeśli nie masz kwalifikacji medycznych?;;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Awaria pojazdu, pierwsza pomoc;Masz obowiązek udzielić pomocy rannym w wypadku drogowym, nawet jeśli nie posiadasz kwalifikacji medycznych. Zgodnie z przepisami, uczestnik wypadku musi wezwać służby ratunkowe i policję oraz pozostać na miejscu zdarzenia. Ważne jest, aby nie podejmować działań, które mogłyby utrudnić ustalenie przebiegu wypadku.;;;;Tak;1;"Art. 44 ust. 2 pkt 1 i ust. 3 ustawy z dnia 20 czerwca 1997 r. ""Prawo o ruchu drogowym"" (j.t.Dz. U. z 2012 r. poz.1137).";Zaniechanie działania lub nieprawidłowe postępowanie kierowcy w momencie awarii lub wypadku może przyczynić się do utraty zdrowia lub życia uczestników wypadku.;PODSTAWOWY
Czy w tej sytuacji masz obowiązek zawsze zatrzymać pojazd przed przejazdem kolejowym?;G-3x (2).jpg;A,B,C,D,T,AM,A1,A2,B1,C1,D1;Zmiana kierunku jazdy, przejazdy kolejowe;W tej sytuacji nie masz obowiązku zawsze zatrzymywać pojazdu przed przejazdem kolejowym, chyba że istnieje wyraźny znak stop lub inne sygnały, które tego wymagają. Zatrzymanie jest konieczne tylko wtedy, gdy widoczny jest zbliżający się pociąg, sygnalizator świetlny pokazuje czerwone światło, zapory są opuszczone lub jeśli przepisy nakazują szczególną ostrożność w tej sytuacji.;;;;Nie;3;art. 28 ustawy z dnia 20 czerwca 1997 r. Prawo o ruchu drogowym (Dz.U. z 2012 r. poz. 1137), w zw. z par. 78 ust. 5 pkt 1 oraz par. 89 ust. 3 rozporządzenia Ministrów Infrastruktury oraz Spraw Wewnętrznych i Administracji z dnia 31 lipca 2002 r. w sprawie znaków i sygnałów drogowych. (Dz. U. Nr 170 poz. 1393 z późn. zm.).;Konfrontacja, której skutkiem jest bezpośrednie zagrożenie dla zdrowia lub życia;PODSTAWOWY
